"uid","namedLocation","date","eventID","domainID","siteID","plotID","individualID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks","recordedBy","measuredBy","dataQF"
"bbcc5f63-84e5-4642-8b49-3142eb5f619e","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03467","ok","single bole tree","Dead, broken bole",25.6,130,5.1,NA,NA,23,NA,NA,NA,"",NA,NA,NA,NA,"Breakage due to winter storm event","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"45526761-8722-4d3a-a423-52d05a0522dc","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03447","ok","single bole tree","Dead, broken bole",80.4,130,7.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"14611f8a-6874-4ef0-a415-d783e4b41172","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03441","ok","small tree","Live",4,130,2.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"f8c33123-ccaa-4483-81ab-11d5bf8a367e","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03438","ok","single bole tree","Live",17.5,130,15.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"8d0a55d2-ae95-4fcd-94a5-69f52c7bf785","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03465","ok","single bole tree","Live",10.3,130,6.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"55c158db-e3ce-4603-bd80-139ad358b263","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03435","ok","single bole tree","Live, disease damaged",28.9,130,28,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Mechanical damage on lower bole; chlorosis and needle loss","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"5deb3e69-e17c-4872-a19a-426244afd973","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03443","ok","single bole tree","Dead, broken bole",103.8,130,1.9,NA,NA,95.7,NA,NA,NA,"",NA,NA,NA,NA,"Harvested","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"3581a956-843d-4313-b1f0-c6b191669cb8","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03440","ok","small tree","Live",6.7,130,4.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"1ace71e1-96d0-465f-8182-353248715408","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03439","ok","single bole tree","Standing dead",10.4,130,8.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Suppressed","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"e69525ce-ad0e-4621-8ec4-37a9834d0340","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03454","ok","single bole tree","Standing dead",11.6,130,5.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"be99abb0-98f1-4854-90a8-585b5be30956","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03451","ok","single bole tree","Live",28.4,130,26.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"aeb7d5e1-c35b-4cae-b9fb-761a80fb9ded","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03423","ok","single bole tree","Dead, broken bole",15,130,2.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"29fcd616-db3d-4868-9914-dbfb9aac797e","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03466","ok","single bole tree","Live",31.4,130,27.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"fb690521-17d0-4b8f-ae1b-e7e4085779d9","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03428","ok","small tree","Live",5,130,4.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"81651302-0d0b-4d35-9b9f-a61162b32a6c","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03426","ok","single bole tree","Live",45.6,130,32.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"5d0ee77c-b524-4183-b95d-044b3749b777","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03425","ok","single bole tree","Live",13.4,130,12.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"4516058f-ff40-4468-89fb-9da87f262318","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03453","ok","single bole tree","Live",39.5,130,30.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"06ff60f7-f5c4-45a9-9f9c-ae476fd2eb95","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03432","ok","small tree","Live",9.9,130,6.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"79965cf7-63d7-4f60-833c-cd754aae06e8","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03431","ok","single bole tree","Standing dead",14.8,130,15.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"e5a43263-9d7e-474c-8f72-203e75b1a482","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02375","ok","sapling","Live",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"cc2a418a-eeaa-4235-8f47-56cd50b75fda","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02354","ok","small tree","Live",1.9,130,2.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"f76c66e5-4130-4914-85a8-37fa5c62bb1d","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02364","ok","single bole tree","Live",25.5,130,28.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"9c6567ea-1704-4a36-936b-295839d9aa5d","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02012","ok","sapling","Live",NA,NA,1,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"406be882-8143-4ec6-ad36-4442dd5e9947","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02394","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",1.2,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"7ada2c85-e77c-4472-9226-c0f7e89cc5d2","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02081","ok","single bole tree","Dead, broken bole",65.7,130,9.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"153ee782-b4b6-46bc-acd5-dab2d1e44c7e","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02053","ok","sapling","Live",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"333fb7e4-0a99-4779-8702-bbf2ff2b6918","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02030","ok","single bole tree","Live",15.3,130,18.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"67693b6c-ae90-402c-9592-e0b52ac55217","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02013","ok","sapling","Live",NA,NA,1.5,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"4018d572-0d50-47db-9863-7c257bda9bef","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02046","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"d4f10b19-db2e-4203-bf32-86d5b6572ccf","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02397","ok","sapling","Live",NA,NA,1.1,NA,NA,NA,NA,NA,NA,"",1.2,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"0582c66c-de12-4dc1-8cb5-f5c786119ad2","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02002","ok","single bole tree","Dead, broken bole",29.9,130,4,NA,NA,16,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"6c7b8116-3408-4896-936b-7d64c1bc56a5","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02360","ok","sapling","Live",NA,NA,1.3,NA,NA,NA,NA,NA,NA,"",1.7,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"fe3a33ee-3cc8-4a80-940f-6f339e6011fc","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02357","ok","single bole tree","Dead, broken bole",43.8,130,2.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"d526ccf7-a60e-4dc3-b714-353f4b03f8dd","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02080","ok","single bole tree","Dead, broken bole",17.3,130,8.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"0990a1a4-b394-4a5c-8b67-82f05a8e01bd","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02057","ok","small shrub","Live",NA,NA,1.8,NA,NA,NA,0.7,0.7,NA,"cylinder",1.6,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"f60214fe-69c4-4f14-8051-9504db285bcd","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02377","ok","small shrub","Live",NA,NA,1,NA,NA,NA,2.1,1.4,NA,"oblate half-sphere",1.4,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"9cf1dac7-7437-4992-9155-9dcbb6303cbc","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02368","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",1.5,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"bbce10f1-351a-43fd-a0b8-760d06230f01","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02384","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"98c81728-ccd5-41a0-9a5d-d51aeb5130c9","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03445","ok","single bole tree","Live",11.9,130,9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"b9d38a9a-8227-474a-9ba3-31d19b0fb988","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03464","ok","single bole tree","Dead, broken bole",14.3,130,1.9,NA,1.9,12.2,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"20ab40cf-477a-40de-8579-962f7134f131","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03441","ok","small tree","Standing dead",5.3,130,2.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"5e3c270d-267c-489f-bc72-196a35484cd1","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02006","ok","small tree","Live",5.2,130,1.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"9d2b653b-c6f0-43e5-8466-8fe14e508e3c","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02379","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"05a8a3dd-8c2e-4841-9e19-a4b54b14fc92","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02386","ok","single bole tree","Dead, broken bole",18.3,130,2.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"40f68252-37ff-4f8f-b6f7-6bbdc4184ceb","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02051","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"31cacd50-d38e-4e52-9ea0-b7e343818bab","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02374","ok","single bole tree","Dead, broken bole",25.4,130,1.6,NA,1.5,25,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"29c8c415-9ee0-489d-a56b-0d8c6bb965d6","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03434","ok","single bole tree","Dead, broken bole",24,130,5,NA,NA,20.9,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"98589309-8678-4c2c-87d0-5b6725f06aff","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02094","ok","single bole tree","Live",28,130,16.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"afcde91c-30b2-45ed-84f8-3fb31816818e","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03449","ok","single bole tree","Live",10.9,130,7.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"48c56c84-fb5d-4699-a2d9-553b0c52bf12","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02096","ok","small tree","Live, physically damaged",1.4,130,1.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"6417848f-afad-4913-9798-58e7de978733","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02005","ok","small tree","Live",5.5,130,3.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"3a81dd95-911f-485e-b059-17ffd72f0a38","WREF_075.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_075","NEON.PLA.D16.WREF.03430","ok","single bole tree","Live",33.9,130,27.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"2d8f910f-eb1a-4b7a-a521-09669d75f09e","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02096","ok","small tree","Live",1.6,130,1.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"b83b85c0-56c9-4e3f-87c1-49749725e146","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02008","ok","single bole tree","Live",42.3,130,33,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"997dacae-bc16-4482-8648-235116b64a9d","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02061","ok","single bole tree","Live",54.5,130,36.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData"
"53087871-73ac-4499-9c94-8282ae37b5d5","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02017","ok","small tree","Live, physically damaged",6.2,130,2.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
"ac26c31c-50c7-4998-99d0-2c4d08b55971","WREF_071.basePlot.vst","2017-11-01","vst_WREF_2017","D16","WREF","WREF_071","NEON.PLA.D16.WREF.02042","ok","multi-bole tree","Live",28.9,130,28.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData"
